ORDERNUMBER;ORDERITEM;PRODUCTID;PRODUCTDESCR;SALESQUANTITY
100766.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100767.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
100767.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100767.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100767.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100767.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100767.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100767.0;70.0;DXRD2000  ;Moto 450                                          ;2.0
100767.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;6.0
100769.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100769.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100769.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100769.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100769.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100769.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;8.0
100769.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
100769.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;4.0
100769.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100769.0;100.0;DXRD1000  ;Moto 300                                          ;6.0
100769.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100769.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
100770.0;10.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100770.0;20.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100770.0;30.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100770.0;40.0;DXRD1000  ;Moto 300                                          ;1.0
100771.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100771.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100771.0;30.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100772.0;10.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100772.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100773.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100773.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100773.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100773.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100773.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100773.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100773.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100773.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100773.0;90.0;DXRD1000  ;Moto 300                                          ;1.0
100773.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100774.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100774.0;20.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100774.0;30.0;DXRD1000  ;Moto 300                                          ;2.0
100775.0;10.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100776.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100776.0;20.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100776.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
100776.0;40.0;ORHT1000  ;Enduro 550 (red)                                  ;4.0
100776.0;50.0;DXRD1000  ;Moto 300                                          ;4.0
100776.0;60.0;DXRD2000  ;Moto 450                                          ;1.0
100776.0;70.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100777.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100777.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100777.0;30.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100778.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100778.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100778.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100778.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100778.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100778.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100778.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100778.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100778.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100778.0;100.0;DXRD1000  ;Moto 300                                          ;1.0
100778.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100778.0;120.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100779.0;10.0;DXRD1000  ;Moto 300                                          ;1.0
100780.0;10.0;DXRD1000  ;Moto 300                                          ;1.0
100780.0;20.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100781.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100781.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100781.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100781.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
100781.0;50.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100781.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100781.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;6.0
100781.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100782.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100782.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100782.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100782.0;40.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100782.0;50.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100782.0;60.0;DXRD1000  ;Moto 300                                          ;1.0
100782.0;70.0;DXRD2000  ;Moto 450                                          ;1.0
100783.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100783.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100783.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100783.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100783.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100783.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100783.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100783.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100783.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100783.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
100783.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100783.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100783.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100784.0;10.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100784.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100784.0;30.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100784.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
100784.0;50.0;DXRD1000  ;Moto 300                                          ;6.0
100784.0;60.0;DXRD2000  ;Moto 450                                          ;1.0
100784.0;70.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100785.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100785.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100785.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100785.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100785.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100785.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100785.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100785.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100785.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100785.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100785.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
100785.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100785.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100785.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100785.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100786.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100786.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100786.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100786.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100786.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100786.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100786.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100786.0;80.0;DXRD1000  ;Moto 300                                          ;2.0
100786.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100788.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100788.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100788.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100788.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100788.0;50.0;DXRD1000  ;Moto 300                                          ;2.0
100788.0;60.0;DXRD2000  ;Moto 450                                          ;1.0
100789.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100789.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100789.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100789.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100789.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100789.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100789.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100789.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100789.0;90.0;DXRD1000  ;Moto 300                                          ;1.0
100789.0;100.0;DXRD2000  ;Moto 450                                          ;1.0
100789.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100790.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100790.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100790.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100790.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100790.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100790.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100790.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100790.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100790.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100790.0;100.0;DXRD1000  ;Moto 300                                          ;1.0
100790.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100790.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100791.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100791.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100791.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100791.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100791.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100791.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100791.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100791.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100791.0;90.0;DXRD1000  ;Moto 300                                          ;1.0
100791.0;100.0;DXRD2000  ;Moto 450                                          ;1.0
100791.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100791.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100792.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100792.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100792.0;30.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100792.0;40.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100792.0;50.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100792.0;60.0;DXRD1000  ;Moto 300                                          ;4.0
100792.0;70.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
100793.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100793.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100793.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100793.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100793.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100793.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100793.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100793.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100793.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100793.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100793.0;110.0;DXRD1000  ;Moto 300                                          ;4.0
100793.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100793.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100793.0;140.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100795.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100795.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100795.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100795.0;40.0;DXRD1000  ;Moto 300                                          ;2.0
100795.0;50.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100796.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100796.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100796.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100796.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100796.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100796.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100796.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100796.0;80.0;DXRD1000  ;Moto 300                                          ;3.0
100796.0;90.0;DXRD2000  ;Moto 450                                          ;1.0
100796.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100797.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100797.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100797.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100797.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100797.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100797.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100797.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100797.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100798.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;4.0
100798.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
100798.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100798.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100798.0;50.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
100798.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100798.0;70.0;DXRD1000  ;Moto 300                                          ;1.0
100798.0;80.0;DXRD2000  ;Moto 450                                          ;4.0
100798.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;10.0
100798.0;100.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100799.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100799.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100799.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100799.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100799.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100799.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100799.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100799.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100799.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100799.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100799.0;110.0;DXRD1000  ;Moto 300                                          ;2.0
100799.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100799.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100799.0;140.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100800.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100800.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100800.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100800.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100800.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100800.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100800.0;70.0;DXRD1000  ;Moto 300                                          ;1.0
100800.0;80.0;DXRD2000  ;Moto 450                                          ;1.0
100801.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100801.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100801.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100801.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100801.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100801.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100801.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100801.0;80.0;DXRD1000  ;Moto 300                                          ;1.0
100801.0;90.0;DXRD2000  ;Moto 450                                          ;1.0
100802.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100802.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100802.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100802.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100802.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100802.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100802.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100802.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100802.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100802.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100802.0;110.0;DXRD1000  ;Moto 300                                          ;3.0
100802.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100802.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
100802.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100803.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100803.0;20.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100804.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100804.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100804.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100804.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100804.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100804.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100804.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100804.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100804.0;90.0;DXRD1000  ;Moto 300                                          ;2.0
100804.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100805.0;10.0;DXRD1000  ;Moto 300                                          ;1.0
100806.0;10.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100806.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100806.0;30.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100806.0;40.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100806.0;50.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100806.0;60.0;DXRD1000  ;Moto 300                                          ;1.0
100807.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100807.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100807.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100807.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100807.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100807.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100807.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100807.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100807.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100807.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100807.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
100807.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100807.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100807.0;140.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100808.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100808.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100808.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100808.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100808.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100808.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100808.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
100808.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
100808.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100808.0;100.0;DXRD2000  ;Moto 450                                          ;1.0
100808.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
100809.0;10.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100809.0;20.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100809.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100809.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100809.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100809.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;7.0
100809.0;70.0;DXRD1000  ;Moto 300                                          ;7.0
100809.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
100810.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
100810.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100810.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100810.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100810.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100810.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100810.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100810.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100810.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100810.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;6.0
100810.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
100810.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
100810.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
100810.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100810.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100811.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
100811.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100811.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100811.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100811.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;5.0
100811.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100811.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100811.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100811.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100811.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100811.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
100811.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100812.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;4.0
100812.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100812.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100812.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
100812.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;6.0
100812.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100812.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;8.0
100812.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100812.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;6.0
100812.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;10.0
100812.0;110.0;DXRD1000  ;Moto 300                                          ;2.0
100812.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100812.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
100812.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100812.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;2.0
100813.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100813.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100813.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100813.0;40.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100813.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100814.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;15.0
100814.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100814.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;5.0
100814.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;13.0
100814.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
